Motor Down,Motor Up,Pitch,Roll
-27.35446280789498,15.684165696072391,12.452167817392358,-5.5695350362104845
-27.35446280789498,17.046187111585557,12.830623617475807,-4.877779368506542
-27.35446280789498,18.408208527098736,13.205931907765304,-4.197943649704141
-27.35446280789498,19.770229942611913,13.577752983552093,-3.530159426325648
-27.35446280789498,21.132251358125078,13.945728776085847,-2.874360908975463
-27.35446280789498,22.494272773638244,14.309560670978692,-2.2311139963683786
-27.35446280789498,23.856294189151424,14.668889631729055,-1.6003933685246308
-27.35446280789498,25.2183156046646,15.023378025063758,-0.98238409865623
-27.35446280789498,26.580337020177755,15.372621592666576,-0.37719393267434814
-27.35446280789498,27.94235843569093,15.716414578447367,0.2147850664309816
-27.35446280789498,29.30437985120411,16.054358645851135,0.7934195689981156
-27.35446280789498,30.66640126671729,16.386204885335104,1.3585946073811535
-27.35446280789498,32.02842268223047,16.711405124766014,1.9098954060676863
